title,price,area,price_per_sqft,locality,city,property_type,bedroom_num,bathroom_num,balcony_num,furnished,age,total_floors,latitude,longitude,metro_score,bus_score,hwy_score,airport_score,IABS
Squarefeet Metropolis Rivera,4500000,520,8653.846154,Thane,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.26938438,72.97092438,0.0,0.0,0.0,0.0,0.0
Rudra Om Rudra,14500000,1200,12083.33333,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,9,1,19.04998589,73.07302856,0.0,0.0,0.2,0.0,4.000000000000001
Reputed Builder Tulsi Mangalam,17500000,1650,10606.06061,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.04291344,73.06665802,0.0,0.0,0.2,0.0,4.000000000000001
Reputed Builder Tulsi Mangalam,17500000,1650,10606.06061,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.04291344,73.06665802,0.0,0.0,0.2,0.0,4.000000000000001
Ravindra Dhaya Zuge Triveni Apartment,10500000,1100,9545.454545,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.04979515,73.07844543,0.0,0.0,0.2,0.0,4.000000000000001
 ,9500000,1025,9268.292683,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04979515,73.07844543,0.0,0.0,0.2,0.0,4.000000000000001
Ravindra Dhaya Zuge Triveni Apartment,10500000,1100,9545.454545,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.04979515,73.07844543,0.0,0.0,0.2,0.0,4.000000000000001
Arihant Abhilasha,11000000,1050,10476.19048,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,11,1,19.07089233,73.07003021,0.0,0.0,0.0,0.0,0.0
GHP Sonnet,7500000,700,10714.28571,Kharghar,Mumbai,Apartment,1,1,0,Semi-Furnished,7,1,19.07066727,73.07332611,0.0,0.0,0.0,0.0,0.0
 ,5900000,658,8966.56535,Kharghar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.06352615,73.05749512,0.0,0.0,0.0,0.0,0.0
 ,9900000,1120,8839.285714,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.06352615,73.05749512,0.0,0.0,0.0,0.0,0.0
 ,14000000,1125,12444.44444,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04291344,73.06665802,0.0,0.0,0.2,0.0,4.000000000000001
Shah Arcade,11000000,1000,11000.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,11,1,19.04327202,73.06098938,0.0,0.0,0.2,0.0,4.000000000000001
 ,11500000,1115,10313.90135,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.07089233,73.07003021,0.0,0.0,0.0,0.0,0.0
 ,12500000,1125,11111.11111,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.0720787,73.0790863,0.2,0.0,0.2,0.0,12.000000000000002
 ,12500000,1500,8333.333333,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.06352615,73.05749512,0.0,0.0,0.0,0.0,0.0
 ,12500000,1500,8333.333333,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.06352615,73.05749512,0.0,0.0,0.0,0.0,0.0
Reputed Builder Prathmesh Apartment,9200000,1000,9200.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04979515,73.07844543,0.0,0.0,0.2,0.0,4.000000000000001
 ,13000000,1125,11555.55556,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04998589,73.07302856,0.0,0.0,0.2,0.0,4.000000000000001
 ,15200000,1550,9806.451613,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.0669384,73.07126617,0.0,0.0,0.0,0.0,0.0
 ,15200000,1550,9806.451613,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.0669384,73.07126617,0.0,0.0,0.0,0.0,0.0
Goodwill Paradise,14500000,1250,11600.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,10,1,19.04068375,73.07875824,0.0,0.0,0.8,0.0,16.000000000000004
Goodwill Paradise,14500000,1250,11600.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,10,1,19.04068375,73.07875824,0.0,0.0,0.8,0.0,16.000000000000004
Tricity Pristine,15500000,1550,10000.0,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,9,1,19.03447914,73.07565308,0.0,0.0,0.5,0.0,10.0
Tridhaatu Aranya,67700000,2152,31459.10781,Deonar,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.03983498,72.91130066,0.0,0.0,0.8,0.0,16.000000000000004
 ,10500000,1200,8750.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.06996536,73.08313751,0.2,0.0,0.2,0.0,12.000000000000002
Shapoorji Pallonji Alpine Shapoorji Pallonji,32700000,1040,31442.30769,Kandivali,Mumbai,Apartment,3,2,0,Unfurnished,3,1,19.20620918,72.87017822,0.2,0.8,0.5,0.0,38.0
Meena Residency,10500000,1200,8750.0,Kharghar,Mumbai,Apartment,2,2,0,Semi-Furnished,11,1,19.07247925,73.0797348,0.2,0.0,0.2,0.0,12.000000000000002
Shapoorji Pallonji Alpine Shapoorji Pallonji,32600000,1040,31346.15385,Kandivali,Mumbai,Apartment,3,2,0,Unfurnished,3,1,19.20620918,72.87017822,0.2,0.8,0.5,0.0,38.0
Shapoorji Pallonji Alpine Shapoorji Pallonji,32500000,1040,31250.0,Kandivali,Mumbai,Apartment,3,2,0,Unfurnished,3,1,19.20620918,72.87017822,0.2,0.8,0.5,0.0,38.0
 ,14500000,925,15675.67568,Borivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.22641754,72.86497498,0.8,0.5,0.8,0.0,60.50000000000001
Tulsi Aura,9200000,680,13529.41176,Ghansoli,Mumbai,Apartment,1,1,0,Unfurnished,8,1,19.12237549,72.99855804,0.0,0.0,0.0,0.0,0.0
 ,19500000,930,20967.74194,Kandivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20205116,72.87076569,0.2,0.5,0.5,0.0,30.500000000000004
Rustomjee La Vie,13500000,1100,12272.72727,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20981407,72.97875214,0.0,0.0,0.8,0.0,16.000000000000004
Unique Poonam Estate Cluster 1,10500000,955,10994.7644,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,11,1,19.27622032,72.8717041,0.0,0.0,0.2,0.0,4.000000000000001
Gagangiri Tower,21500000,850,25294.11765,Mulund,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.16234016,72.95566559,0.2,0.2,0.5,0.0,23.0
Rustomjee La Vie,12500000,1050,11904.7619,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20981407,72.97875214,0.0,0.0,0.8,0.0,16.000000000000004
JP Codename StarLife,8800000,850,10352.94118,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.27948761,72.86984253,0.2,0.2,0.0,0.0,13.0
JP Codename StarLife,5800000,650,8923.076923,Mira Road,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.27948761,72.86984253,0.2,0.2,0.0,0.0,13.0
Sainath Residency,8000000,620,12903.22581,Bhandup,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.15318108,72.93383789,0.2,0.0,0.0,0.0,8.000000000000002
Sainath Residency,8300000,630,13174.60317,Bhandup,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.15318108,72.93383789,0.2,0.0,0.0,0.0,8.000000000000002
Sainath Residency,7800000,600,13000.0,Bhandup,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.15318108,72.93383789,0.2,0.0,0.0,0.0,8.000000000000002
Sai Balaji Emrald,7050000,838,8412.887828,Dombivali,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.22271729,73.10041809,0.5,0.0,0.0,0.0,20.0
Sainath Residency,7500000,600,12500.0,Bhandup,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.15318108,72.93383789,0.2,0.0,0.0,0.0,8.000000000000002
Sai Balaji Emrald,5050000,700,7214.285714,Dombivali,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.22271729,73.10041809,0.5,0.0,0.0,0.0,20.0
JP North Aviva,5500000,550,10000.0,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.28202057,72.8862915,0.0,0.0,0.5,0.0,10.0
 ,6150000,880,6988.636364,Thakurli,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.22306824,73.10228729,0.5,0.0,0.0,0.0,20.0
Shraddha Palacious,11600000,880,13181.81818,Bhandup,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.15318108,72.93383789,0.2,0.0,0.0,0.0,8.000000000000002
Oberoi Eternia Towers A to D,30000000,1675,17910.44776,Mulund,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.17102432,72.93897247,0.0,0.2,0.0,0.0,5.0
Hiranandani Obelia B,18500000,1100,16818.18182,Thane,Mumbai,Apartment,3,3,0,Semi-Furnished,1,1,19.25525093,72.98123169,0.0,0.0,0.0,0.0,0.0
Oberoi Eternia Towers A to D,31203700,1650,18911.33333,Mulund,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.17135048,72.93907928,0.0,0.2,0.0,0.0,5.0
Oberoi Eternia Towers A to D,52372800,2450,21376.65306,Mulund,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.1714077,72.93904877,0.0,0.2,0.0,0.0,5.0
Hiranandani Brookhill,51500000,2425,21237.1134,Thane,Mumbai,Apartment,4,4,0,Furnished,10,1,19.26019669,72.98513794,0.0,0.0,0.0,0.0,0.0
Neelkamal Nicco Residency,21700000,1180,18389.83051,Andheri,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.13868713,72.87084198,0.2,0.5,0.0,0.0,20.5
Vijay Residency III,16000000,1450,11034.48276,Thane,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.2544117,72.97285461,0.0,0.0,0.0,0.0,0.0
Amardeep Anutham,20000000,950,21052.63158,Mulund,Mumbai,Apartment,2,2,0,Semi-Furnished,1,1,19.16527939,72.95903015,0.2,0.2,0.5,0.0,23.0
 ,25000000,1300,19230.76923,Mulund,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.15246582,72.96372223,0.0,0.0,0.5,0.0,10.0
Raunak Maximum City,5500000,550,10000.0,Thane,Mumbai,Apartment,1,1,0,Furnished,0,1,19.26066017,72.96846008,0.0,0.0,0.0,0.0,0.0
 ,21500000,1050,20476.19048,Mulund,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.15246582,72.96372223,0.0,0.0,0.5,0.0,10.0
 ,59900000,1731,34604.27499,Bandra,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.05495262,72.82935333,0.2,0.0,0.2,0.0,12.000000000000002
Risland Risland The Icon,7500000,607,12355.84843,Thane,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.21686745,72.9930954,0.0,0.0,0.5,0.0,10.0
 ,16500000,1050,15714.28571,Powai,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.11909866,72.89984131,0.0,0.2,0.0,0.0,5.0
Ashar Axis,13000000,900,14444.44444,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.21450233,72.97677612,0.0,0.0,0.8,0.0,16.000000000000004
 ,11500000,900,12777.77778,Koper Khairane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.10633659,73.01086426,0.0,0.0,0.0,0.0,0.0
Piramal Vaikunth Cluster,11800000,709,16643.15938,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.2238369,72.99047852,0.0,0.0,0.5,0.0,10.0
Sanghvi Ecocity,9700000,1054,9203.036053,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,8,1,19.27293587,72.88097382,0.0,0.0,0.8,0.0,16.000000000000004
Om Sai Sai Heritage,3000000,590,5084.745763,Nala Sopara,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.43198586,72.81169128,0.0,0.0,0.0,0.0,0.0
Gami Reagan,22000000,1235,17813.76518,Ghansoli,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.11900902,73.00673676,0.0,0.0,0.0,0.0,0.0
Progressive Crown,20000000,1300,15384.61538,Koper Khairane,Mumbai,Apartment,3,2,0,Unfurnished,11,1,19.09330177,73.01537323,0.0,0.0,0.0,0.0,0.0
 ,18500000,1150,16086.95652,Vashi,Mumbai,Apartment,2,2,0,Furnished,0,1,19.06424141,73.00158691,0.0,0.5,0.8,0.0,28.500000000000004
Suvidha Jewel,12000000,650,18461.53846,Mulund,Mumbai,Apartment,1,2,0,Semi-Furnished,7,1,19.16368484,72.95683289,0.2,0.2,0.5,0.0,23.0
Umiya Oasis,9258968,950,9746.282105,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.28604317,72.87023163,0.0,0.2,0.0,0.0,5.0
 ,9245864,1050,8805.584762,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.28087616,72.87459564,0.0,0.0,0.2,0.0,4.000000000000001
Dosti West County,16000000,1400,11428.57143,Thane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.21686745,72.9930954,0.0,0.0,0.5,0.0,10.0
Shapoorji Pallonji Alpine Shapoorji Pallonji,32800000,1040,31538.46154,Kandivali,Mumbai,Apartment,3,2,0,Unfurnished,3,1,19.20620918,72.87017822,0.2,0.8,0.5,0.0,38.0
RS Exotica,12000000,1100,10909.09091,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.07083893,73.07873535,0.2,0.0,0.2,0.0,12.000000000000002
Reputed Builder Dnyan Sarthi,6200000,650,9538.461538,Kharghar,Mumbai,Apartment,1,1,0,Unfurnished,4,1,19.04265976,73.06473541,0.0,0.0,0.2,0.0,4.000000000000001
Shanti Swayam Apartment,11300000,1200,9416.666667,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,17,1,19.28684807,72.87327576,0.0,0.0,0.0,0.0,0.0
Munish Queens Tower,4987500,895,5572.625698,Vasai,Mumbai,Apartment,2,1,0,Semi-Furnished,0,1,19.38308907,72.87561798,0.0,0.0,0.0,0.0,0.0
 ,7600000,710,10704.22535,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.29859543,72.87253571,0.0,0.0,0.0,0.0,0.0
GBK Vishwajeet Empire,4270000,945,4518.518519,Andheri,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.19995499,73.1866684,0.2,0.0,0.0,0.0,8.000000000000002
Pride,57000000,2022,28189.91098,Chembur,Mumbai,Apartment,4,4,0,Semi-Furnished,5,1,19.05871391,72.90290833,0.5,0.0,0.2,0.0,24.000000000000004
Reputed Builder Shapoorji Pallonji Epsilon Astron Tower,23000000,965,23834.19689,Kandivali,Mumbai,Apartment,2,2,0,Semi-Furnished,4,1,19.21030617,72.86837769,0.5,0.5,0.8,0.0,48.50000000000001
Reputed Builder Shapoorji Pallonji Epsilon Astron Tower,51000000,1564,32608.69565,Kandivali,Mumbai,Apartment,4,4,0,Semi-Furnished,4,1,19.21030617,72.86837769,0.5,0.5,0.8,0.0,48.50000000000001
Kosmos Royal Eksar,34000000,1100,30909.09091,Borivali,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.23183441,72.84420776,0.5,0.2,0.0,0.0,25.0
Thakur Jewel Tower,44000000,1545,28478.9644,Kandivali,Mumbai,Apartment,4,4,0,Semi-Furnished,9,1,19.20649529,72.87693787,0.2,0.2,0.2,0.0,17.0
Divisha Sanskriti Signature,19500000,950,20526.31579,Borivali,Mumbai,Apartment,2,2,0,Semi-Furnished,4,1,19.22984314,72.8420639,0.8,0.2,0.0,0.0,37.00000000000001
 ,35000000,1250,28000.0,Borivali,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.22982216,72.84204102,0.8,0.2,0.0,0.0,37.00000000000001
Hiranandani Silver Link,8700000,1000,8700.0,Thane,Mumbai,Apartment,1,1,0,Semi-Furnished,10,1,19.25841713,72.98527527,0.0,0.0,0.0,0.0,0.0
A G Windermere,7500000,875,8571.428571,Bhayandar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.30128479,72.84638977,0.2,0.0,0.0,0.0,8.000000000000002
Hiranandani Eagleridge,19200000,1000,19200.0,Thane,Mumbai,Apartment,2,2,0,Furnished,0,1,19.2564106,72.99015045,0.0,0.0,0.0,0.0,0.0
Sanghvi Ecocity,6700000,750,8933.333333,Mira Road,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.27293587,72.88097382,0.0,0.0,0.8,0.0,16.000000000000004
 ,89300000,2982,29946.34474,Chembur,Mumbai,Apartment,4,4,0,Unfurnished,0,1,19.04581451,72.89766693,0.5,0.5,0.2,0.0,36.5
Reputed Builder Someshwar Residency,9000000,1120,8035.714286,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,4,1,19.0358963,73.07273102,0.0,0.0,0.8,0.0,16.000000000000004
Nisarg Greens Phase 2 D,4590000,900,5100.0,Ambernath,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20701027,73.18536377,0.8,0.0,0.0,0.0,32.00000000000001
Mohan Precious Greens,4552000,900,5057.777778,Ambernath,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20713806,73.18493652,0.8,0.0,0.0,0.0,32.00000000000001
 ,38000000,1260,30158.73016,Andheri,Mumbai,Apartment,3,3,0,Furnished,0,1,19.11686325,72.86997986,0.5,0.5,0.0,0.6,41.5
Moraj Prive,15000000,1150,13043.47826,Koper Khairane,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.09801865,72.99897003,0.0,0.0,0.0,0.0,0.0
 ,9700000,625,15520.0,Kandivali,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.21387863,72.83223724,0.5,0.0,0.0,0.0,20.0
JSB JSB Nakshatra Veda,3400000,605,5619.834711,Vasai,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.39484024,72.84843445,0.0,0.0,0.0,0.0,0.0
Kanakia Hollywood,30000000,1000,30000.0,Andheri,Mumbai,Apartment,2,2,0,Furnished,5,1,19.13910484,72.80826569,0.0,0.0,0.0,0.0,0.0
MK Gracia,21800000,950,22947.36842,Jogeshwari,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.12825966,72.84303284,0.2,0.0,0.2,0.0,12.000000000000002
 ,3700000,890,4157.303371,Badlapur,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.16975784,73.22491455,0.0,0.0,0.0,0.0,0.0
 ,2600000,638,4075.23511,Badlapur,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.15452957,73.23560333,0.2,0.0,0.0,0.0,8.000000000000002
 ,3828000,605,6327.272727,Vasai,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.39545822,72.84721375,0.0,0.0,0.0,0.0,0.0
 ,5528000,790,6997.468354,Vasai,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.39545631,72.84721375,0.0,0.0,0.0,0.0,0.0
Lodha Splendora,8250000,900,9166.666667,Thane,Mumbai,Apartment,2,2,0,Semi-Furnished,2,1,19.28334618,72.95620728,0.0,0.0,0.0,0.0,0.0
Dotom Isle Tower 2,8700000,424,20518.86792,Malad,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.20244408,72.82131958,0.2,0.0,0.0,0.0,8.000000000000002
Swaraj Homes Hari Om Pooja,4500000,650,6923.076923,Dombivali,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.22516441,73.0796814,0.2,0.0,0.0,0.0,8.000000000000002
 ,7350000,680,10808.82353,Kalwa,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.20948792,73.01093292,0.0,0.0,0.5,0.0,10.0
Reputed Builder Kasturi Heights,19900000,1800,11055.55556,Kharghar,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.03493881,73.07228088,0.0,0.0,0.8,0.0,16.000000000000004
RS Exotica,12900000,1150,11217.3913,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.0709343,73.07907867,0.2,0.0,0.2,0.0,12.000000000000002
 ,18500000,1200,15416.66667,Borivali,Mumbai,Apartment,3,2,0,Semi-Furnished,0,1,19.25018883,72.84818268,0.8,0.8,0.0,0.0,52.0
Parikh Paradise Tower,6100000,970,6288.659794,Virar,Mumbai,Apartment,2,2,0,Unfurnished,9,1,19.45896912,72.79956818,0.2,0.0,0.0,0.0,8.000000000000002
Neelyog Veydaanta,9800000,460,21304.34783,Ghatkopar,Mumbai,Apartment,1,2,0,Unfurnished,2,1,19.09097862,72.91364288,0.2,0.5,0.2,0.0,24.500000000000004
Mohite Marvel,16200000,800,20250.0,Ghatkopar,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.0890255,72.91495514,0.2,0.5,0.2,0.0,24.500000000000004
Alag Ashtapad,16000000,700,22857.14286,Ghatkopar,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.08760643,72.91466522,0.5,0.5,0.5,0.0,42.50000000000001
 ,35100000,859,40861.46682,Dadar,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.01498032,72.83869934,0.5,0.2,0.5,0.0,35.0
Bhoomi Acropolis,2800000,540,5185.185185,Virar,Mumbai,Apartment,1,2,0,Unfurnished,6,1,19.46921349,72.79705811,0.0,0.0,0.0,0.0,0.0
Mangeshi Imperial,7300000,675,10814.81481,Kalyan,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.24263382,73.13677979,0.2,0.2,0.2,0.0,17.0
GBK Vishwajeet Precious,3300000,630,5238.095238,Kalyan,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.2446003,73.12349701,0.2,0.2,0.5,0.0,23.0
 ,10000000,1345,7434.944238,Thakurli,Mumbai,Apartment,3,3,0,Unfurnished,8,1,19.22567177,73.10028076,0.5,0.0,0.0,0.0,20.0
Amber One,6600000,685,9635.036496,Dombivali,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.22491646,73.10826111,0.2,0.0,0.0,0.0,8.000000000000002
Mangeshi Dhara,9400000,980,9591.836735,Kalyan,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.22584534,73.09985352,0.8,0.0,0.0,0.0,32.00000000000001
 ,7000000,670,10447.76119,Vashi,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.06760406,72.98732758,0.0,0.2,0.8,0.0,21.000000000000004
 ,4850000,675,7185.185185,Dombivali,Mumbai,Apartment,1,1,0,Unfurnished,8,1,19.20101738,73.09404755,0.0,0.0,0.0,0.0,0.0
 ,8000000,840,9523.809524,Dombivali,Mumbai,Apartment,2,1,0,Unfurnished,8,1,19.20101738,73.09404755,0.0,0.0,0.0,0.0,0.0
 ,4700000,595,7899.159664,Dombivli,Mumbai,Apartment,1,1,0,Furnished,8,1,19.22516441,73.0796814,0.2,0.0,0.0,0.0,8.000000000000002
 ,5000000,645,7751.937984,Dombivali,Mumbai,Apartment,1,1,0,Unfurnished,8,1,19.20101738,73.09404755,0.0,0.0,0.0,0.0,0.0
 ,4500000,585,7692.307692,Dombivli,Mumbai,Apartment,1,1,0,Unfurnished,8,1,19.22516441,73.0796814,0.2,0.0,0.0,0.0,8.000000000000002
Darshan Paton Tower,6799999,323,21052.62848,Kandivali,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.19430161,72.8680954,0.2,0.2,0.2,0.0,17.0
Adityaraj Landmark,15500000,774,20025.83979,Vikhroli,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.11235237,72.93083954,0.8,0.5,0.8,0.0,60.50000000000001
 ,19800000,950,20842.10526,Goregaon,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.16102791,72.84053802,0.5,0.2,0.0,0.0,25.0
Today Saubhagyam Phase II,4150000,650,6384.615385,Panvel,Mumbai,Apartment,1,1,0,Unfurnished,0,1,18.94493675,73.13698578,0.2,0.0,0.2,0.0,12.000000000000002
Square Shree Udyan,71300000,1400,50928.57143,Mahim,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.03028679,72.8395462,0.5,0.0,0.2,0.0,24.000000000000004
Om Unnati,1950000,425,4588.235294,Taloja,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.07120705,73.097229,0.2,0.0,0.5,0.0,18.000000000000004
 ,9200000,1200,7666.666667,Ulwe,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,18.97817993,73.03097534,0.0,0.0,0.5,0.0,10.0
 ,6500000,555,11711.71171,Kasaradavali Thane,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.26475143,72.96831512,0.0,0.0,0.0,0.0,0.0
Bhoomi Simana Wing A Phase 1,53000000,1350,39259.25926,Parel,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,18.99879456,72.84338379,0.8,0.0,0.5,0.0,42.00000000000001
JP North,9900000,1020,9705.882353,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,4,1,19.28219795,72.88488007,0.0,0.0,0.2,0.0,4.000000000000001
JP North,6800000,850,8000.0,Mira Road,Mumbai,Apartment,1,2,0,Unfurnished,4,1,19.28219795,72.88488007,0.0,0.0,0.2,0.0,4.000000000000001
 ,8500000,595,14285.71429,Dahisar,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.26285553,72.86623383,0.5,0.0,0.5,0.0,30.000000000000004
Nrose Northern Hills,29400000,1252,23482.42812,Dahisar,Mumbai,Apartment,3,2,0,Semi-Furnished,0,1,19.24886703,72.86382294,0.5,0.0,0.8,0.0,36.00000000000001
 ,11500000,890,12921.34831,Dahisar,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.25222778,72.86793518,0.8,0.0,0.8,0.0,48.00000000000001
 ,13500000,1850,7297.297297,Kharghar,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.06980515,73.07961273,0.2,0.0,0.2,0.0,12.000000000000002
 ,28500000,1100,25909.09091,Dahisar,Mumbai,Apartment,3,3,0,Furnished,0,1,19.25222778,72.86793518,0.8,0.0,0.8,0.0,48.00000000000001
Hiral Hiral Splendour,13000000,850,15294.11765,Dahisar,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.25833702,72.87429047,0.2,0.0,0.8,0.0,24.000000000000004
 ,19500000,850,22941.17647,Dahisar,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.25222778,72.86793518,0.8,0.0,0.8,0.0,48.00000000000001
Raj Rudraksha,14000000,809,17305.3152,Dahisar,Mumbai,Apartment,2,2,0,Furnished,2,1,19.25134277,72.87204742,0.5,0.0,0.5,0.0,30.000000000000004
 ,33300000,1180,28220.33898,Chembur,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04581451,72.89766693,0.5,0.5,0.2,0.0,36.5
 ,33300000,1180,28220.33898,Chembur,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.04581451,72.89766693,0.5,0.5,0.2,0.0,36.5
Arihant Clan Aalishan Phase II,11800000,1800,6555.555556,Kharghar,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.08200455,73.0825119,0.5,0.0,0.8,0.0,36.00000000000001
Om Sai Enterprises Paradise,13900000,1480,9391.891892,Dombivali,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.23362923,73.08470154,0.0,0.0,0.0,0.0,0.0
Om Sai Enterprises Paradise,7700000,880,8750.0,Dombivali,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.23362923,73.08470154,0.0,0.0,0.0,0.0,0.0
